TD, MAX, MIN, HR, PRESION, DIA, MES, CIUDAD
4.0,7.4,2.8,60,987,9,Febrero,Ushuaia
-4.0,11.6,0.1,82,1025,9,Junio,Trelew
4.1,13.6,3.4,75,1007,9,Junio,Trelew
4.2,11.4,0.3,75,918,9,Junio,Jujuy
4.2,7.1,-1.4,65,1012,9,Abril,Ushuaia
-4.2,10.4,-1.8,78,1019,9,Junio,Trelew
4.3,20.0,-0.1,63,965,9,Julio,Cordoba
4.4,10.6,3.6,82,1008,9,Agosto,Ushuaia
4.4,13.2,4.6,78,1007,9,Abril,Trelew
4.4,17.9,2.2,61,977,9,Mayo,Neuquen
4.4,18.6,5.5,88,916,9,Junio,Jujuy
4.4,6.9,4.9,93,1005,9,Abril,Ushuaia
4.4,9.0,0.2,57,994,9,Mayo,Ushuaia
4.4,9.6,-2.9,53,986,9,Marzo,Neuquen
4.5,7.0,2.9,86,1014,9,Junio,Ushuaia
4.5,8.2,2.5,81,989,9,Diciembre,Ushuaia
4.6,13.0,4.4,99,993,9,Septiembre,Ushuaia
4.6,14.0,-3.2,90,994,9,Mayo,Neuquen
4.6,15.5,-0.3,69,1020,9,Septiembre,Trelew
4.6,24.3,-3.3,31,976,9,Julio,Neuquen
4.6,7.6,-1.2,85,991,9,Febrero,Ushuaia
-4.6,10.2,-2.3,62,991,9,Julio,Neuquen
4.7,8.1,2.9,75,984,9,Diciembre,Ushuaia
4.8,10.2,2.4,62,989,9,Enero,Ushuaia
4.8,11.4,0.9,75,1012,9,Junio,Trelew
4.8,16.8,6.7,87,993,9,Abril,Iguazu
4.9,18.4,-1.8,49,1009,9,Mayo,Trelew
5.0,13.1,2.9,70,979,9,Octubre,Ushuaia
5.0,14.2,4.3,68,988,9,Agosto,Trelew
5.0,15.2,2.0,44,988,9,Mayo,Neuquen
5.0,19.0,3.3,79,911,9,Julio,Jujuy
5.0,8.7,3.4,85,987,9,Enero,Ushuaia
5.0,8.8,0.7,69,995,9,Enero,Ushuaia
5.0,9.0,2.6,59,987,9,Septiembre,Ushuaia
5.0,9.6,2.0,81,998,9,Abril,Ushuaia
5.0,9.7,6.0,86,986,9,Mayo,Neuquen
-5.0,9.1,-5.3,69,991,9,Mayo,Neuquen
5.1,17.7,1.0,55,970,9,Agosto,Cordoba
5.2,10.6,1.5,68,996,9,Octubre,Ushuaia
5.2,11.2,0.5,64,983,9,Noviembre,Ushuaia
5.2,12.0,0.3,45,976,9,Julio,Ushuaia
5.4,11.5,0.0,48,987,9,Octubre,Ushuaia
5.4,14.1,-0.1,50,997,9,Octubre,Ushuaia
5.4,18.8,3.2,65,954,9,Junio,Cordoba
5.4,19.5,-2.9,77,963,9,Agosto,Cordoba
5.4,19.6,3.8,86,1002,9,Agosto,Trelew
5.5,12.5,1.5,66,981,9,Octubre,Ushuaia
5.5,14.5,-0.2,54,989,9,Noviembre,Neuquen
5.5,20.0,0.9,48,1009,9,Abril,Trelew
5.5,7.5,1.5,73,1020,9,Mayo,Trelew
5.5,9.0,-0.9,86,989,9,Diciembre,Ushuaia
5.6,12.1,3.7,80,992,9,Enero,Ushuaia
5.6,13.2,4.6,68,1012,9,Abril,Ushuaia
5.6,14.2,-1.8,58,1021,9,Octubre,Trelew
5.6,20.0,-1.9,38,1009,9,Septiembre,Trelew
5.7,15.6,-3.4,38,1007,9,Julio,Trelew
5.7,17.9,7.6,70,955,9,Agosto,Cordoba
5.8,12.4,-0.8,51,1023,9,Agosto,Trelew
5.8,17.1,3.5,52,977,9,Junio,Neuquen
5.8,7.4,6.0,65,1005,9,Abril,Ushuaia
5.9,11.4,4.1,90,978,9,Diciembre,Ushuaia
6.0,10.4,0.8,71,1004,9,Diciembre,Ushuaia
6.0,10.9,1.4,69,1015,9,Octubre,Ushuaia
6.0,12.2,-4.0,49,1003,9,Agosto,Trelew
6.0,12.2,-3.8,45,1008,9,Septiembre,Trelew
6.0,20.5,4.9,47,1021,9,Septiembre,Trelew
6.0,4.5,1.0,82,1000,9,Abril,Ushuaia
6.0,5.8,-0.4,68,981,9,Junio,Ushuaia
6.0,9.5,2.6,96,1001,9,Abril,Ushuaia
6.1,12.6,0.0,53,964,9,Julio,Cordoba
6.1,18.5,1.7,73,1016,9,Septiembre,Trelew
6.2,10.1,0.9,91,995,9,Noviembre,Ushuaia
6.2,12.7,5.1,79,993,9,Febrero,Ushuaia
6.2,14.5,6.1,62,990,9,Febrero,Ushuaia
6.2,15.1,-2.2,74,988,9,Julio,Neuquen
6.2,16.5,-7.5,57,997,9,Agosto,Trelew
6.2,19.6,3.8,35,910,9,Julio,Jujuy
6.3,10.3,4.0,85,987,9,Febrero,Ushuaia
6.4,11.2,1.7,72,987,9,Febrero,Ushuaia
6.4,11.2,-1.7,53,988,9,Abril,Ushuaia
6.4,16.0,7.7,82,1015,9,Junio,Trelew
6.4,21.0,2.8,73,954,9,Julio,Cordoba
6.5,10.5,-5.4,62,983,9,Abril,Ushuaia
6.5,10.5,2.0,40,999,9,Noviembre,Ushuaia
6.5,13.0,5.2,74,989,9,Marzo,Ushuaia
6.5,13.8,2.4,72,979,9,Septiembre,Ushuaia
6.5,18.3,5.0,81,917,9,Julio,Jujuy
6.6,10.0,3.4,75,980,9,Febrero,Ushuaia
6.6,21.9,7.3,79,1015,9,Junio,Cordoba
6.6,8.6,6.4,97,990,9,Julio,Neuquen
6.6,9.2,5.7,71,1000,9,Marzo,Ushuaia
-6.6,11.3,-3.1,87,1029,9,Mayo,Trelew
6.7,11.0,2.1,65,987,9,Diciembre,Ushuaia
6.7,16.0,-8.7,22,1001,9,Septiembre,Trelew
6.8,14.2,5.3,90,962,9,Julio,Cordoba
6.8,17.5,5.3,63,1019,9,Junio,Cordoba
6.8,20.0,9.8,67,985,9,Abril,Neuquen
6.8,23.0,6.5,90,956,9,Junio,Cordoba
-6.8,7.0,2.8,79,1012,9,Julio,Trelew
6.9,15.0,5.4,34,988,9,Noviembre,Ushuaia
6.9,21.6,11.7,80,959,9,Junio,Cordoba
6.9,23.2,-1.9,29,1011,9,Septiembre,Trelew
7.0,10.8,1.1,58,1001,9,Diciembre,Ushuaia
7.0,13.0,2.2,71,1005,9,Julio,Trelew
7.0,16.6,8.8,28,982,9,Mayo,Neuquen
7.0,9.8,-0.8,58,997,9,Noviembre,Ushuaia
7.2,11.3,6.8,97,988,9,Octubre,Neuquen
7.2,14.0,8.9,89,972,9,Junio,Cordoba
7.2,15.4,-5.6,33,1007,9,Julio,Trelew
7.2,16.2,4.7,70,986,9,Octubre,Neuquen
7.2,20.2,2.0,53,972,9,Mayo,Cordoba
7.3,22.0,5.8,79,1012,9,Junio,Cordoba
7.4,15.0,7.1,80,1017,9,Julio,Trelew
7.4,17.5,1.0,64,1011,9,Septiembre,Trelew
7.4,21.9,-0.3,43,958,9,Julio,Cordoba
7.4,23.7,0.4,37,1015,9,Marzo,Trelew
7.5,13.8,2.8,47,1025,9,Septiembre,Trelew
7.5,17.3,7.4,72,957,9,Julio,Cordoba
7.5,19.5,7.2,85,918,9,Junio,Jujuy
7.6,11.8,2.4,63,973,9,Junio,Ushuaia
7.6,12.0,5.5,71,991,9,Abril,Ushuaia
7.6,21.6,9.9,95,913,9,Junio,Jujuy
7.6,6.3,7.4,67,1000,9,Marzo,Ushuaia
7.8,11.7,3.6,75,993,9,Diciembre,Ushuaia
7.8,12.8,7.2,95,992,9,Abril,Iguazu
7.8,16.5,4.6,61,1005,9,Octubre,Trelew
7.8,18.4,1.3,71,916,9,Agosto,Jujuy
7.8,19.2,2.6,70,969,9,Julio,Cordoba
7.8,19.2,2.4,47,917,9,Agosto,Jujuy
7.8,20.6,-2.5,31,984,9,Agosto,Neuquen
7.9,17.6,7.3,65,992,9,Agosto,Neuquen
7.9,20.3,9.1,76,1002,9,Abril,Trelew
7.9,21.0,6.7,87,957,9,Julio,Cordoba
8.0,11.2,3.5,67,998,9,Enero,Ushuaia
8.0,13.9,1.4,51,986,9,Octubre,Neuquen
8.0,15.2,5.6,83,1004,9,Agosto,Trelew
8.0,21.0,13.7,44,989,9,Mayo,Iguazu
8.0,22.6,6.8,91,917,9,Julio,Jujuy
8.0,23.8,-0.8,46,1010,9,Octubre,Trelew
8.2,15.5,0.1,41,998,9,Diciembre,Ushuaia
8.2,17.4,1.5,48,1008,9,Junio,Trelew
8.2,20.0,2.3,58,917,9,Agosto,Jujuy
8.3,11.4,1.7,63,1016,9,Marzo,Trelew
8.3,12.4,-11.8,20,965,9,Agosto,Cordoba
8.3,14.3,-0.3,48,988,9,Agosto,Neuquen
8.4,20.5,-1.6,78,983,9,Junio,Neuquen
8.4,20.5,2.5,100,984,9,Agosto,Neuquen
8.4,22.5,-5.4,37,959,9,Julio,Cordoba
8.5,11.5,5.9,77,999,9,Diciembre,Ushuaia
8.5,14.0,1.0,51,999,9,Septiembre,Ushuaia
8.6,13.5,3.7,59,1006,9,Noviembre,Ushuaia
8.6,13.9,9.3,87,962,9,Septiembre,Cordoba
8.6,15.0,3.0,42,988,9,Octubre,Ushuaia
8.6,25.0,4.7,66,963,9,Mayo,Cordoba
8.7,11.4,1.5,59,1006,9,Diciembre,Ushuaia
8.8,14.4,1.3,89,979,9,Septiembre,Neuquen
8.8,23.0,13.9,86,991,9,Junio,Iguazu
8.8,28.1,7.8,63,951,9,Mayo,Cordoba
8.9,14.0,11.0,52,1011,9,Marzo,Ushuaia
9.0,12.0,9.3,50,909,9,Julio,Jujuy
9.0,12.5,1.8,61,1010,9,Febrero,Ushuaia
9.0,15.0,-1.7,66,993,9,Noviembre,Ushuaia
9.0,15.3,-5.4,33,976,9,Noviembre,Ushuaia
9.0,16.6,6.2,81,1005,9,Noviembre,Trelew
9.0,18.1,2.6,47,982,9,Junio,Neuquen
9.0,19.4,8.1,88,910,9,Junio,Jujuy
9.0,24.1,10.5,91,910,9,Junio,Jujuy
9.1,10.8,8.6,90,991,9,Junio,Neuquen
9.2,12.6,3.2,66,983,9,Marzo,Ushuaia
9.2,19.6,2.6,34,989,9,Marzo,Neuquen
9.2,21.8,7.7,89,956,9,Junio,Cordoba
9.2,23.9,9.4,84,910,9,Julio,Jujuy
9.3,11.2,7.5,84,1004,9,Junio,Trelew
9.3,15.6,6.9,84,993,9,Enero,Ushuaia
9.3,23.3,2.7,36,989,9,Marzo,Neuquen
9.4,13.2,7.4,71,916,9,Julio,Jujuy
9.4,13.2,4.9,87,1002,9,Marzo,Ushuaia
9.4,14.5,1.1,55,1000,9,Enero,Ushuaia
9.6,19.6,7.7,83,983,9,Febrero,Ushuaia
9.6,26.5,5.2,48,1003,9,Mayo,Trelew
9.7,20.7,9.6,89,965,9,Agosto,Cordoba
9.8,19.7,3.1,61,988,9,Abril,Neuquen
9.8,21.6,9.2,62,991,9,Junio,Iguazu
9.8,24.6,1.0,34,997,9,Enero,Trelew
9.8,27.6,1.7,26,974,9,Mayo,Neuquen
20.2,22.6,21.4,100,915,8,Marzo,Jujuy
0.0,13.6,-5.4,63,1011,8,Agosto,Trelew
0.0,14.6,4.5,80,988,8,Junio,Neuquen
0.0,3.0,-2.8,61,1001,8,Julio,Ushuaia
0.0,3.4,-2.3,84,991,8,Octubre,Ushuaia
0.0,5.4,-3.8,65,1015,8,Mayo,Ushuaia
-0.1,1.6,-3.5,80,1005,8,Julio,Ushuaia
-0.1,19.4,-5.7,42,965,8,Julio,Cordoba
0.2,1.6,-2.1,81,1005,8,Mayo,Ushuaia
0.2,10.4,-6.9,59,1024,8,Mayo,Trelew
0.2,10.5,1.8,80,1003,8,Julio,Trelew
0.2,12.4,1.9,81,996,8,Mayo,Iguazu
0.2,3.4,-3.0,51,993,8,Julio,Ushuaia
0.2,4.5,-0.3,92,1001,8,Agosto,Ushuaia
-0.2,13.6,5.0,75,983,8,Junio,Neuquen
-0.2,14.0,7.1,92,1021,8,Mayo,Trelew
-0.2,3.0,-4.0,90,1005,8,Agosto,Ushuaia
0.3,13.1,-10.6,41,969,8,Junio,Cordoba
0.3,4.8,0.2,98,991,8,Junio,Neuquen
-0.3,12.5,5.5,81,1006,8,Junio,Trelew
0.4,12.0,-4.1,48,1021,8,Julio,Trelew
-0.4,0.8,-1.4,90,999,8,Noviembre,Ushuaia
0.5,3.7,0.1,73,1003,8,Abril,Ushuaia
0.5,4.5,-0.3,94,978,8,Septiembre,Ushuaia
-0.5,2.2,-1.1,94,993,8,Julio,Ushuaia
0.6,15.0,-2.9,49,1019,8,Mayo,Trelew
0.6,6.2,-0.8,63,989,8,Mayo,Ushuaia
-0.6,12.6,-1.2,61,994,8,Julio,Neuquen
-0.6,2.4,-3.4,80,999,8,Junio,Ushuaia
0.7,7.9,0.2,71,990,8,Diciembre,Ushuaia
0.8,18.1,7.3,87,990,8,Abril,Neuquen
0.8,5.0,-0.3,82,992,8,Mayo,Ushuaia
0.8,8.6,-2.2,80,1000,8,Octubre,Ushuaia
0.9,3.6,1.4,90,1000,8,Mayo,Neuquen
0.9,4.3,-1.0,74,975,8,Junio,Ushuaia
-0.9,5.4,-1.0,82,1014,8,Septiembre,Ushuaia
1.0,13.0,0.0,45,997,8,Julio,Trelew
1.0,13.8,1.3,59,985,8,Julio,Neuquen
1.0,4.5,0.9,93,997,8,Julio,Ushuaia
1.0,6.7,-2.4,64,1008,8,Mayo,Ushuaia
1.0,9.9,-5.4,62,1016,8,Julio,Trelew
-1.0,0.7,-1.6,92,985,8,Junio,Ushuaia
-1.1,12.5,2.3,71,1011,8,Julio,Trelew
1.2,8.4,-7.3,38,990,8,Julio,Neuquen
-1.2,6.5,-5.7,77,1019,8,Julio,Trelew
1.3,15.6,4.1,70,994,8,Marzo,Neuquen
1.3,17.0,-8.9,26,1018,8,Septiembre,Trelew
1.3,17.8,2.5,68,1013,8,Julio,Cordoba
1.4,15.7,1.1,53,994,8,Septiembre,Neuquen
1.4,5.6,-1.8,64,1004,8,Septiembre,Ushuaia
-1.4,6.6,-3.3,87,1025,8,Junio,Trelew
1.5,11.6,2.6,70,998,8,Noviembre,Ushuaia
1.5,20.6,3.2,60,979,8,Mayo,Neuquen
1.5,3.4,1.3,93,1013,8,Julio,Ushuaia
-1.5,9.6,5.4,94,988,8,Junio,Neuquen
1.6,12.4,1.1,93,967,8,Julio,Cordoba
1.6,16.1,0.0,87,916,8,Julio,Jujuy
1.6,2.8,-3.1,71,990,8,Agosto,Ushuaia
1.6,4.5,0.6,81,992,8,Agosto,Ushuaia
1.7,7.4,2.1,89,995,8,Marzo,Ushuaia
1.8,18.4,6.6,67,1014,8,Junio,Trelew
1.8,19.8,4.6,56,982,8,Julio,Neuquen
1.8,4.8,-4.3,64,998,8,Agosto,Ushuaia
1.8,5.0,-3.8,83,974,8,Julio,Ushuaia
-1.8,27.0,-11.4,10,974,8,Agosto,Neuquen
1.9,13.6,2.9,63,989,8,Septiembre,Neuquen
1.9,16.2,4.6,82,955,8,Junio,Cordoba
-1.9,10.8,-4.6,66,1023,8,Junio,Trelew
10.0,14.3,7.9,52,1009,8,Enero,Ushuaia
10.0,14.8,8.5,71,999,8,Febrero,Ushuaia
10.0,15.0,3.9,90,983,8,Enero,Ushuaia
10.0,18.5,-1.2,93,986,8,Noviembre,Neuquen
10.0,21.3,7.1,77,910,8,Julio,Jujuy
10.2,18.2,6.8,73,1017,8,Mayo,Trelew
10.3,17.6,3.8,47,992,8,Octubre,Neuquen
10.3,20.0,8.0,72,1018,8,Junio,Cordoba
10.3,21.6,5.0,46,981,8,Junio,Neuquen
10.4,22.6,6.6,77,1012,8,Noviembre,Trelew
10.4,27.1,10.4,76,911,8,Junio,Jujuy
10.5,14.2,6.0,70,919,8,Julio,Jujuy
10.5,21.4,6.1,73,1007,8,Abril,Trelew
10.5,22.0,10.1,75,988,8,Julio,Iguazu
10.6,17.0,12.8,91,1003,8,Mayo,Trelew
10.7,22.9,-7.2,22,963,8,Septiembre,Cordoba
10.8,14.9,-1.3,43,1006,8,Octubre,Trelew
10.8,19.6,12.8,92,989,8,Mayo,Iguazu
10.8,19.6,12.8,92,989,8,Mayo,Iguazu
10.8,21.3,6.2,38,1011,8,Abril,Trelew
10.8,22.2,13.7,82,955,8,Septiembre,Cordoba
10.8,22.6,-1.7,34,1007,8,Octubre,Trelew
10.8,26.0,-0.2,25,973,8,Agosto,Neuquen
11.0,16.3,2.6,65,977,8,Enero,Ushuaia
11.0,20.2,6.9,76,969,8,Junio,Cordoba
11.0,20.7,6.1,65,1012,8,Noviembre,Trelew
11.0,23.8,8.9,87,960,8,Abril,Cordoba
11.0,24.3,1.5,81,910,8,Septiembre,Jujuy
11.0,24.7,15.0,93,986,8,Marzo,Iguazu
11.0,3.1,0.7,94,1011,8,Junio,Ushuaia
11.0,6.0,-2.5,68,990,8,Abril,Ushuaia
11.2,17.6,9.2,87,991,8,Junio,Trelew
11.2,18.3,8.8,85,1014,8,Diciembre,Trelew
11.2,19.2,10.9,79,916,8,Mayo,Jujuy
11.2,27.5,6.3,48,909,8,Agosto,Jujuy
11.3,18.0,10.2,34,1020,8,Mayo,Cordoba
11.3,20.2,11.5,65,990,8,Abril,Neuquen
11.4,15.0,4.6,63,920,8,Mayo,Jujuy
11.4,16.6,7.6,77,960,8,Septiembre,Cordoba
11.4,21.1,8.4,66,919,8,Junio,Jujuy
11.6,17.8,-1.4,40,975,8,Agosto,Neuquen
11.6,23.4,8.5,81,960,8,Abril,Cordoba
11.6,28.5,4.3,30,979,8,Febrero,Neuquen
11.6,31.5,5.9,35,1000,8,Octubre,Trelew
11.7,16.2,7.7,73,988,8,Diciembre,Ushuaia
11.8,24.1,6.3,46,914,8,Agosto,Jujuy
11.9,14.8,5.2,55,917,8,Octubre,Jujuy
11.9,23.3,11.8,72,954,8,Septiembre,Cordoba
12.0,17.5,-0.1,43,1018,8,Marzo,Trelew
12.0,18.5,8.6,59,978,8,Octubre,Neuquen
12.0,18.9,10.9,83,907,8,Junio,Jujuy
12.0,20.1,8.7,67,913,8,Agosto,Jujuy
12.0,25.0,10.5,65,914,8,Junio,Jujuy
12.0,27.8,8.0,49,980,8,Abril,Neuquen
12.2,14.2,1.7,49,925,8,Agosto,Jujuy
12.2,23.1,14.6,71,907,8,Abril,Jujuy
12.2,24.7,10.9,75,909,8,Septiembre,Jujuy
12.3,19.6,-1.0,62,1001,8,Diciembre,Trelew
12.4,24.2,7.8,57,1010,8,Abril,Trelew
12.4,24.3,13.5,31,909,8,Mayo,Jujuy
12.4,27.8,11.1,76,959,8,Abril,Cordoba
12.5,22.6,-4.5,22,1000,8,Mayo,Trelew
12.6,20.6,2.1,49,980,8,Marzo,Neuquen
12.6,21.4,9.4,48,961,8,Mayo,Cordoba
12.6,22.8,4.0,42,907,8,Septiembre,Jujuy
12.6,23.0,7.8,75,1001,8,Septiembre,Trelew
12.6,23.2,-2.7,26,999,8,Mayo,Trelew
12.6,25.3,16.5,92,989,8,Agosto,Iguazu
12.6,25.3,16.5,92,989,8,Agosto,Iguazu
12.7,22.7,7.3,64,965,8,Abril,Cordoba
12.7,26.8,8.0,72,950,8,Septiembre,Cordoba
12.7,27.0,9.3,63,963,8,Septiembre,Cordoba
12.7,27.8,11.7,76,957,8,Mayo,Cordoba
12.8,15.4,11.7,93,910,8,Julio,Jujuy
12.8,16.9,12.7,94,987,8,Abril,Neuquen
12.8,17.5,10.1,96,916,8,Septiembre,Jujuy
12.8,17.6,11.7,87,908,8,Abril,Jujuy
12.8,21.4,13.5,86,990,8,Junio,Iguazu
12.8,26.6,7.7,38,983,8,Noviembre,Neuquen
12.9,16.2,14.7,98,957,8,Mayo,Cordoba
12.9,29.5,9.4,36,1007,8,Abril,Trelew
13.0,14.8,13.2,96,923,8,Mayo,Jujuy
13.0,17.8,1.4,45,995,8,Enero,Ushuaia
13.0,18.0,11.6,56,915,8,Mayo,Jujuy
13.0,18.5,11.4,73,917,8,Abril,Jujuy
13.0,19.5,0.1,41,1008,8,Noviembre,Trelew
13.0,22.8,10.9,78,1007,8,Abril,Trelew
13.0,29.3,8.2,42,985,8,Septiembre,Neuquen
13.1,26.4,13.9,89,911,8,Junio,Jujuy
13.2,15.1,4.9,57,919,8,Agosto,Jujuy
13.2,18.0,7.1,81,1005,8,Noviembre,Trelew
13.2,19.4,13.8,94,910,8,Mayo,Jujuy
13.2,23.0,-3.6,65,982,8,Noviembre,Neuquen
13.2,32.4,12.7,56,899,8,Agosto,Jujuy
13.3,19.0,6.9,96,1015,8,Abril,Trelew
13.4,20.6,7.8,64,958,8,Octubre,Cordoba
13.4,21.4,10.6,83,989,8,Marzo,Iguazu
13.4,24.2,13.5,68,1009,8,Abril,Trelew
13.4,28.1,8.1,40,983,8,Septiembre,Neuquen
13.4,29.0,5.3,35,1003,8,Marzo,Trelew
13.5,24.1,11.9,74,980,8,Julio,Iguazu
13.5,24.1,8.3,66,913,8,Septiembre,Jujuy
13.5,27.0,7.3,66,1019,8,Enero,Trelew
13.5,29.0,13.0,62,1006,8,Febrero,Trelew
13.6,23.5,0.5,37,1004,8,Noviembre,Trelew
13.6,28.8,1.0,30,911,8,Septiembre,Jujuy
13.6,29.8,11.0,83,979,8,Febrero,Neuquen
13.7,20.9,7.4,65,953,8,Agosto,Cordoba
13.8,19.5,15.4,91,914,8,Abril,Jujuy
13.8,20.4,9.4,62,1010,8,Diciembre,Trelew
13.8,20.8,13.7,89,981,8,Abril,Neuquen
13.8,24.3,6.4,49,956,8,Septiembre,Cordoba
13.8,27.4,3.1,88,967,8,Septiembre,Cordoba
13.9,16.4,15.6,99,958,8,Abril,Cordoba
13.9,22.1,14.8,91,987,8,Mayo,Iguazu
13.9,22.1,14.8,91,987,8,Mayo,Iguazu
13.9,22.5,3.3,52,1007,8,Diciembre,Trelew
13.9,26.0,9.6,51,1013,8,Enero,Trelew
14.0,17.5,3.5,44,1006,8,Febrero,Ushuaia
14.0,20.5,-2.3,24,995,8,Abril,Trelew
14.0,21.8,-2.3,25,1011,8,Febrero,Trelew
14.0,24.0,16.9,92,983,8,Mayo,Iguazu
14.0,24.0,16.9,92,983,8,Mayo,Iguazu
14.0,26.4,12.0,68,912,8,Diciembre,Jujuy
14.0,32.0,8.5,52,979,8,Enero,Neuquen
14.1,23.2,8.6,66,1023,8,Abril,Cordoba
14.1,24.6,5.6,50,958,8,Octubre,Cordoba
14.2,27.9,0.5,23,978,8,Septiembre,Neuquen
14.4,24.4,14.4,81,987,8,Marzo,Neuquen
14.4,25.4,8.5,44,980,8,Noviembre,Neuquen
14.4,26.7,8.7,69,959,8,Octubre,Cordoba
14.4,27.0,2.4,89,979,8,Marzo,Neuquen
14.4,27.1,11.3,59,998,8,Febrero,Trelew
14.5,17.5,14.2,90,982,8,Diciembre,Neuquen
14.5,21.6,14.8,88,917,8,Abril,Jujuy
14.5,27.8,4.4,32,907,8,Septiembre,Jujuy
14.6,24.0,11.4,71,915,8,Julio,Jujuy
14.6,29.5,12.0,84,1013,8,Abril,Cordoba
14.7,23.0,2.3,43,966,8,Octubre,Cordoba
14.7,29.0,18.3,89,986,8,Julio,Iguazu
14.7,29.0,18.3,89,986,8,Julio,Iguazu
14.8,26.5,11.9,57,988,8,Abril,Neuquen
14.9,17.5,14.5,95,958,8,Noviembre,Cordoba
14.9,25.4,17.5,92,983,8,Julio,Iguazu
14.9,25.4,17.5,92,983,8,Julio,Iguazu
15.0,17.0,-5.0,76,1014,8,Mayo,Ushuaia
15.0,19.2,15.2,94,1005,8,Marzo,Trelew
15.0,21.5,3.8,47,1008,8,Febrero,Trelew
15.0,22.3,16.3,82,960,8,Febrero,Cordoba
15.0,25.2,6.8,47,977,8,Octubre,Neuquen
15.0,25.3,15.4,94,959,8,Marzo,Cordoba
15.0,25.5,18.6,94,980,8,Junio,Iguazu
15.0,26.5,4.7,50,961,8,Octubre,Cordoba
15.0,27.0,18.0,35,982,8,Julio,Iguazu
15.0,27.0,18.0,86,982,8,Julio,Iguazu
15.0,28.8,14.1,51,917,8,Agosto,Jujuy
15.1,25.0,14.9,55,964,8,Mayo,Cordoba
15.2,17.4,15.5,98,958,8,Octubre,Cordoba
15.2,22.1,9.8,83,993,8,Febrero,Neuquen
15.2,22.2,13.8,91,1014,8,Marzo,Trelew
15.2,26.0,15.6,93,983,8,Junio,Iguazu
15.2,26.0,15.6,93,983,8,Junio,Iguazu
15.2,29.4,4.3,42,961,8,Septiembre,Cordoba
15.2,29.5,4.9,43,960,8,Octubre,Cordoba
15.3,28.6,13.5,65,982,8,Septiembre,Iguazu
15.3,28.6,13.5,65,982,8,Septiembre,Iguazu
15.4,22.1,16.0,95,991,8,Junio,Iguazu
15.4,22.1,16.0,95,991,8,Junio,Iguazu
15.4,26.4,14.2,74,980,8,Abril,Neuquen
15.4,29.1,7.3,82,917,8,Julio,Jujuy
15.5,22.0,6.0,49,1017,8,Marzo,Trelew
15.6,20.9,7.9,48,985,8,Octubre,Neuquen
15.6,21.5,6.7,54,1019,8,Enero,Trelew
15.6,24.0,15.8,84,956,8,Octubre,Cordoba
15.6,28.6,11.9,54,982,8,Febrero,Neuquen
15.7,26.9,-3.3,27,953,8,Agosto,Cordoba
15.7,27.1,19.1,83,978,8,Marzo,Neuquen
15.7,30.4,11.2,74,1012,8,Noviembre,Trelew
15.7,32.0,-0.7,19,1006,8,Octubre,Trelew
15.8,20.0,18.0,100,985,8,Mayo,Iguazu
15.8,20.0,18.0,100,985,8,Mayo,Iguazu
15.8,21.2,3.2,43,994,8,Marzo,Trelew
15.8,23.4,14.9,85,988,8,Julio,Iguazu
15.8,28.6,6.4,51,977,8,Febrero,Neuquen
16.0,22.3,15.1,86,913,8,Diciembre,Jujuy
16.0,22.6,15.3,75,911,8,Noviembre,Jujuy
16.0,22.9,0.1,28,980,8,Diciembre,Neuquen
16.0,24.1,13.5,96,956,8,Abril,Cordoba
16.0,25.0,8.2,60,998,8,Febrero,Trelew
16.0,27.3,4.3,18,985,8,Noviembre,Neuquen
16.0,28.2,8.6,82,1009,8,Enero,Trelew
16.0,30.3,12.4,76,957,8,Noviembre,Cordoba
16.0,33.2,16.2,68,899,8,Agosto,Jujuy
16.2,20.0,4.2,87,1004,8,Octubre,Trelew
16.2,25.0,11.9,76,957,8,Diciembre,Cordoba
16.2,27.0,-1.2,20,998,8,Noviembre,Trelew
16.2,28.5,1.0,29,979,8,Octubre,Neuquen
16.2,29.2,12.9,81,982,8,Diciembre,Neuquen
16.3,18.2,16.5,100,978,8,Agosto,Iguazu
16.3,18.2,16.5,100,978,8,Agosto,Iguazu
16.3,23.9,10.9,70,957,8,Noviembre,Cordoba
16.4,19.8,13.5,75,1011,8,Febrero,Trelew
16.4,20.5,17.8,96,1012,8,Abril,Cordoba
16.4,24.4,19.7,84,978,8,Junio,Iguazu
16.4,24.4,19.7,100,978,8,Junio,Iguazu
16.4,26.5,3.7,73,981,8,Diciembre,Neuquen
16.4,26.6,-0.1,86,1008,8,Noviembre,Trelew
16.4,28.7,19.8,87,983,8,Abril,Iguazu
16.4,28.7,19.8,87,983,8,Abril,Iguazu
16.4,29.4,5.2,51,981,8,Noviembre,Neuquen
16.5,26.2,17.3,77,915,8,Mayo,Jujuy
16.5,26.7,13.2,57,979,8,Diciembre,Iguazu
16.5,26.7,13.2,57,979,8,Diciembre,Iguazu
16.5,35.5,4.7,29,902,8,Septiembre,Jujuy
16.6,22.7,15.1,91,1007,8,Abril,Cordoba
16.6,26.5,8.1,75,915,8,Mayo,Jujuy
16.7,22.9,15.7,94,1016,8,Marzo,Cordoba
16.8,17.8,17.0,100,982,8,Julio,Iguazu
16.8,17.8,17.0,100,982,8,Julio,Iguazu
16.8,26.4,14.4,70,988,8,Abril,Iguazu
16.8,26.4,14.4,70,988,8,Abril,Iguazu
16.8,31.4,20.1,59,981,8,Julio,Iguazu
